time,1011001,1011002,1011003,1011004,1011005,1011006,1011007,1011008,1011009,1011010,1011056,1011057,1011058,1011059,1011060,1011061,1011062,1011063,1011064,1011065,1011111,1011112,1011113,1011114,1011115,1011116,1011117,1011118,1011119,1011203,1011204,1011205,1011206,1011207,1011208,1011209,1011210,1011211,1011212,1011213,1011214,1011215,1011229,1011231,1011232,1011237,1011238,1011239,1011240,1011241,1011243,1011244,1011245,1011246,1011247,1011248,1011264,1011265,1011266,1011267,1011270,1011271,1011272,1011273,1011466,1011467
80,286.8163757,289.108551,286.8163757,287.1028748,287.3894653,287.1028748,287.1028748,286.8163757,382.0189209,286.5298462,287.3894653,287.6759033,287.1028748,288.5355225,287.3894653,287.1028748,287.1028748,287.6759033,35.1956749,286.5298462,53.17120743,53.17343903,53.17261505,53.17296982,53.17210007,53.22661591,53.33296204,53.27978134,53.35954285,2.5007236,1.36400485,1.220167994,1.210989118,2.884768724,14.48110199,1.354414821,14.48110199,1.90406394,2.624442101,1.31578064,1.31578064,1.961008549,1.36400485,1.956878901,1.013001561,56.1268692,62.16758347,62.16758347,57.32448196,60.5370369,24.88019371,24.89176559,38.15532303,25.48991013,25.546381,25.57452774,0,287.2819824,56.22766113,60.5370369,513.3460083,14158.64355,0,60,46.19738007,39.09009171
81,286.5783691,288.8686829,286.5783691,286.8646851,287.1509705,286.8646851,286.8646851,286.5783691,381.4988708,286.2920837,287.1509705,287.4372253,286.8646851,288.2961426,287.1509705,286.8646851,286.8646851,287.4372253,35.19613266,286.2920837,53.33893967,53.34117889,53.34034348,53.34070587,53.33984375,53.39451981,53.50120163,53.44786072,53.52787018,2.500611544,1.36390233,1.220571637,1.210893989,2.885122538,14.48110199,1.354414821,14.48110199,1.900882363,2.624320269,1.322126389,1.322126389,1.960938692,1.36390233,1.953572154,1.013001442,56.27754211,62.28580093,62.28580093,57.32889938,60.5357132,24.88027191,24.89178467,38.15539932,25.4937706,25.55022621,25.57836723,0,287.0436096,56.37944794,60.5357132,513.3258057,14141.09961,0,60,46.08228683,38.9927063
82,286.3409424,288.6293945,286.3409424,286.6270447,286.9129639,286.6270447,286.6270447,286.3409424,380.9842834,286.0549011,286.9129639,287.1991272,286.6270447,288.057312,286.9129639,286.6270447,286.6270447,287.1991272,35.19659042,286.0549011,53.50569916,53.50794983,53.50710297,53.50746536,53.50661469,53.5614624,53.6684761,53.61496353,53.69522476,2.500499725,1.363800526,1.220938087,1.210817456,2.885468483,14.48110199,1.354414821,14.48110199,1.897776961,2.624199152,1.328460693,1.328460693,1.960874081,1.363800526,1.950344086,1.013001442,56.42739487,62.40348816,62.40348816,57.33326721,60.53442383,24.88034821,24.89180756,38.15547562,25.49762917,25.55407906,25.58221436,0,286.8057861,56.53040314,60.53442383,513.305603,14123.99023,0,60,45.96932602,38.89712143
83,286.1037292,288.3901978,286.1037292,286.3896179,286.6754761,286.3896179,286.3896179,286.1037292,380.4750366,285.8180847,286.6754761,286.9611206,286.3896179,287.8186646,286.6754761,286.3896179,286.3896179,286.9611206,35.19704819,285.8180847,53.67150497,53.67375565,53.6729126,53.67327118,53.67242432,53.72743225,53.83477783,53.78110123,53.86161423,2.500388622,1.363699198,1.22131598,1.210713983,2.885805607,14.48110199,1.354414821,14.48110199,1.894751072,2.624078274,1.334785461,1.334785461,1.960808635,1.363699198,1.947199106,1.013001442,56.57644272,62.52064133,62.52064133,57.33760834,60.53321457,24.8804245,24.89183617,38.15555191,25.50149155,25.55792999,25.58605576,0,286.5682068,56.68054581,60.53321457,513.2855225,14107.24805,0,60,45.85845566,38.80331039
84,285.8669128,288.1515503,285.8669128,286.1525879,286.4380493,286.1525879,286.1525879,285.8669128,379.9711609,285.5813904,286.4380493,286.7236938,286.1525879,287.5804749,286.4380493,286.1525879,286.1525879,286.7236938,35.19750595,285.5813904,53.83634567,53.83860016,53.83776855,53.83813095,53.83727646,53.8924408,54.00011444,53.9462738,54.02703476,2.500278711,1.363598824,1.221690536,1.210637212,2.886135817,14.48110199,1.354414821,14.48110199,1.89181459,2.623958588,1.341098785,1.341098785,1.960733414,1.363598824,1.944146395,1.013001442,56.72464752,62.63726425,62.63726425,57.34184265,60.5320015,24.88050079,24.89185715,38.1556282,25.50534821,25.56177139,25.58989143,0,286.3309937,56.8298645,60.5320015,513.265686,14090.92773,0,60,45.74957657,38.71118164
85,285.6303101,287.9129944,285.6303101,285.9157715,286.2011414,285.9157715,285.9157715,285.6303101,379.4725647,285.3451843,286.2011414,286.4862671,285.9157715,287.3424377,286.2011414,285.9157715,285.9157715,286.4862671,35.19796371,285.3451843,53.99992752,54.00217819,54.00135422,54.00171661,54.00085449,54.05618286,54.16418457,54.11017609,54.19118881,2.500237703,1.363561153,1.222030997,1.210520387,2.886458397,14.48110199,1.354414821,14.48110199,1.888944149,2.623914242,1.347402573,1.347402573,1.960672617,1.363561153,1.941162467,1.013001442,56.84247589,62.75324631,62.75324631,57.34600067,60.53082275,24.88057709,24.89188194,38.15576935,25.50920868,25.56561661,25.59373093,0,286.0940552,56.9662323,60.53082275,513.2458496,14074.99316,0,60,45.64267731,38.62072754
86,285.3938904,287.6746521,285.3938904,285.6789551,285.9642029,285.6789551,285.6789551,285.3938904,378.9793396,285.1089783,285.9642029,286.2490845,285.6789551,287.1044006,285.9642029,285.6789551,285.6789551,286.2490845,35.19842148,285.1089783,54.15415955,54.15641403,54.1556015,54.15595627,54.15509796,54.2105751,54.31888199,54.26472473,54.34596252,2.500127316,1.363460541,1.222379327,1.210439801,2.886773109,14.48110199,1.354414821,14.48110199,1.886162519,2.623794079,1.353696823,1.353696823,1.960608006,1.363460541,1.938270569,1.013001442,56.69796371,62.85554504,62.85554504,57.35009766,60.5296402,24.88086319,24.89190483,38.15590668,25.51307106,25.56946182,25.5975647,0,285.8571777,56.94886017,60.5296402,513.2261963,14059.41699,0.000817,60,45.53781891,38.5320015
87,285.1574402,287.4363403,285.1574402,285.4421387,285.7272949,285.4421387,285.4421387,285.1574402,378.4914246,284.8727722,285.7272949,286.0119324,285.4421387,286.8664856,285.7272949,285.4421387,285.4421387,286.0119324,35.19887924,284.8727722,54.28470612,54.2869606,54.2861557,54.28649902,54.28565216,54.34124756,54.44982147,54.39552307,54.47696686,2.500017405,1.363360167,1.222743392,1.210371614,2.887081623,14.48110199,1.354414821,14.48110199,1.883440375,2.623674631,1.359981537,1.359981537,1.960545778,1.363360167,1.935440898,1.013001442,56.33354187,62.89522934,62.89522934,57.3541069,60.52848816,24.88554764,24.89192963,38.15598297,25.51692581,25.57330894,25.60140038,0,285.6203003,56.71878052,60.52848816,513.2068481,14044.21484,0,60,45.43483353,38.44485855
88,284.9212341,287.1983032,284.9212341,285.2059021,285.4904785,285.2059021,285.2059021,284.9212341,378.0089111,284.6366272,285.4904785,285.775116,285.2059021,286.6290588,285.4904785,285.2059021,285.2059021,285.775116,35.19933701,284.6366272,54.38514328,54.38739014,54.38660431,54.38693619,54.38609695,54.44178009,54.55055237,54.49616241,54.57774734,2.499907255,1.363259792,1.223071933,1.210291743,2.887382507,14.48110199,1.354414821,14.48110199,1.880804062,2.623554945,1.366258621,1.366258621,1.960476518,1.363259792,1.932699561,1.013001442,55.89018631,62.85039902,62.85039902,57.35813522,60.52733612,24.91102028,24.89194679,38.15605927,25.52078438,25.57715034,25.60523987,0,285.3837891,56.35314178,60.52733612,513.187561,14029.375,0,60,45.33384323,38.35940552
89,284.6852112,286.9603577,284.6852112,284.969696,285.2541504,284.969696,284.969696,284.6852112,377.5316772,284.4010315,285.2541504,285.5382996,284.969696,286.3916321,285.2541504,284.969696,284.969696,285.5382996,35.19979477,284.4010315,54.45529556,54.45752335,54.45674133,54.45708084,54.45623779,54.51198196,54.6208992,54.56643677,54.64812088,2.499798298,1.363160133,1.223444343,1.210255742,2.887677908,14.48110199,1.354414821,14.48110199,1.878232241,2.623436451,1.372524261,1.372524261,1.960427046,1.363160133,1.930025697,1.013001442,55.44577408,62.73690033,62.73690033,57.36226273,60.5261116,24.98441696,24.89198303,38.15613556,25.52464294,25.58099365,25.60906792,0,285.1473999,55.93395615,60.5261116,513.1686401,14014.83398,0,60,45.23464203,38.27546692
90,284.4494934,286.7227783,284.4494934,284.7335815,285.0178833,284.7335815,284.7335815,284.4494934,377.0598145,284.1654358,285.0178833,285.3019409,284.7335815,286.1544189,285.0178833,284.7335815,284.7335815,285.3019409,35.20025253,284.1654358,54.49817657,54.5003891,54.49961472,54.4999733,54.49912262,54.55489349,54.66389847,54.60939026,54.69113922,2.499689817,1.363061428,1.223832965,1.210124373,2.88796711,14.48110199,1.354414821,14.48110199,1.875717759,2.623318672,1.378782272,1.378782272,1.960355759,1.363061428,1.927411437,1.013001442,55.04557037,62.5811882,62.5811882,57.36670303,60.52484512,25.13457108,24.89202118,38.15621185,25.52850151,25.58483696,25.61290359,0,284.9112549,55.52132797,60.52484512,513.1499023,14000.63477,0,60,45.1372757,38.1930809
91,284.2138977,286.4853516,284.2138977,284.4979858,284.7818909,284.4979858,284.4979858,284.2138977,376.5932312,283.9301758,284.7818909,285.0657349,284.4979858,285.9176025,284.7818909,284.4979858,284.4979858,285.0657349,35.2007103,283.9301758,54.51855469,54.52076721,54.51999664,54.52036285,54.51950455,54.57529068,54.6843338,54.6298027,54.711586,2.499583483,1.362963915,1.224307418,1.210048795,2.88820219,14.48110199,1.354414821,14.48110199,1.873249412,2.623202801,1.385030746,1.385030746,1.960301638,1.362963915,1.92484498,1.013001442,54.71463776,62.40814972,62.40814972,57.37150192,60.52344513,25.38286591,24.89209557,38.15628815,25.53235435,25.58867455,25.61673737,0,284.675354,55.15439606,60.52344513,513.1314697,13986.73633,0,60,45.04172134,38.11222458
92,283.9788513,286.2483826,283.9788513,284.2625427,284.5462646,284.2625427,284.2625427,283.9788513,376.1318359,283.6951904,284.5462646,284.8299255,284.2625427,285.6810303,284.5462646,284.2625427,284.2625427,284.8299255,35.20116806,283.6951904,54.52178955,54.52399445,54.52324295,54.52360916,54.52274704,54.57852173,54.68756485,54.63303757,54.71482468,2.499477863,1.362867594,1.224930167,1.209964156,2.888523817,14.48110199,1.354414821,14.48110199,1.870851398,2.623088121,1.391273499,1.391273499,1.960237861,1.362867594,1.922351956,1.013001442,54.46006012,62.23744965,62.23744965,57.37671661,60.52192688,25.73844528,24.8922596,38.15636444,25.53621674,25.59251022,25.6205616,0,284.4398499,54.85308075,60.52192688,513.1131592,13973.12305,0,60,44.94799042,38.03291321
93,283.7440186,286.0116882,283.7440186,284.0275574,284.3110352,284.0275574,284.0275574,283.7440186,375.6756592,283.4606934,284.3110352,284.5943909,284.0275574,285.4448242,284.3110352,284.0275574,284.0275574,284.5943909,35.20162582,283.4606934,54.51289749,54.5150795,54.51434708,54.5147171,54.51383972,54.56959915,54.67862701,54.62411118,54.70588684,2.499375105,1.362773895,1.225493312,1.209977508,2.888761282,14.48110199,1.354414821,14.48110199,1.868511438,2.622976303,1.397504807,1.397504807,1.960179806,1.362773895,1.919918776,1.013001442,54.27505493,62.08194733,62.08194733,57.3823967,60.52030182,26.19843483,24.89263344,38.15647888,25.54007149,25.59634399,25.6243782,0,284.2047119,54.62100983,60.52030182,513.0953369,13959.79102,0,60,44.85593033,37.95501709
94,283.5096436,285.7754822,283.5096436,283.7929993,284.0761414,283.7929993,283.7929993,283.5096436,375.2246094,283.226532,284.0761414,284.3594055,283.7929993,285.209137,284.0761414,283.7929993,283.7929993,284.3594055,35.20208359,283.226532,54.49597549,54.49816513,54.49741745,54.49779892,54.49691772,54.5526619,54.66166306,54.60715485,54.68891144,2.499274015,1.362681627,1.226104379,1.209817529,2.889016628,14.48110199,1.354414821,14.48110199,1.866231203,2.622866392,1.403728485,1.403728485,1.960129142,1.362681627,1.917547107,1.013001561,54.14542389,61.94789886,61.94789886,57.3884201,60.51851654,26.75141907,24.89346504,38.15663147,25.54392433,25.60017586,25.62820435,0,283.9699402,54.450634,60.51851654,513.0775757,13946.70703,0,60,44.76560974,37.87859344
95,283.2758789,285.5398254,283.2758789,283.5588989,283.8417664,283.5588989,283.5588989,283.2758789,374.7786255,282.9928589,283.8417664,284.1248779,283.5588989,284.973877,283.8417664,283.5588989,283.5588989,284.1248779,35.20254135,282.9928589,54.4740715,54.4762764,54.47549438,54.47589493,54.47502136,54.53075027,54.63971329,54.58522797,54.66693878,2.499174356,1.36259079,1.226786971,1.209720254,2.88927412,14.48110199,1.354414821,14.48110199,1.863978863,2.62275815,1.409946442,1.409946442,1.960062265,1.36259079,1.915205002,1.013001561,54.05616379,61.83624268,61.83624268,57.39487457,60.51673889,27.38183403,24.89514923,38.15672302,25.54777718,25.60401154,25.63202286,0,283.7357483,54.32946396,60.51673889,513.0601807,13933.90527,0,60,44.67701721,37.80363083
96,283.042572,285.304657,283.042572,283.3253479,283.6080017,283.3253479,283.3253479,283.042572,374.3377686,282.7597656,283.6080017,283.8908691,283.3253479,284.7391663,283.6080017,283.3253479,283.3253479,283.8908691,35.20299911,282.7597656,54.44935226,54.45155716,54.45076752,54.45116806,54.45028305,54.5059967,54.61491394,54.56045151,54.64212799,2.499076366,1.362501144,1.227357268,1.209656835,2.889527559,14.48110199,1.354414821,14.48110199,1.861780763,2.622651577,1.416156769,1.416156769,1.959992886,1.362501144,1.912919879,1.013001442,53.99565506,61.74474716,61.74474716,57.40153885,60.51486969,28.07348251,24.8982811,38.15679932,25.55163002,25.60785484,25.63583755,0,283.5020447,54.24519348,60.51486969,513.0429077,13921.39453,0,60,44.59010315,37.73008728
97,282.809906,285.0700989,282.809906,283.0924072,283.3749084,283.0924072,283.0924072,282.809906,373.9019775,282.5273438,283.3749084,283.6574707,283.0924072,284.5050659,283.3749084,283.0924072,283.0924072,283.6574707,35.20345688,282.5273438,54.42329407,54.42549896,54.42471313,54.42510986,54.42422485,54.47991943,54.58877563,54.53434372,54.61598206,2.498980999,1.362414122,1.228048682,1.20957315,2.88977766,14.48110199,1.354414821,14.48110199,1.859642625,2.622548103,1.422357559,1.422357559,1.959939122,1.362414122,1.910696864,1.013001561,53.95662689,61.67002869,61.67002869,57.40834427,60.51296234,28.81168175,24.90367889,38.15687561,25.55548286,25.61168861,25.63965225,0,283.2689819,54.1883812,60.51296234,513.026062,13909.13281,0,60,44.50473022,37.65784836
98,282.5778809,284.8362427,282.5778809,282.8601685,283.1425171,282.8601685,282.8601685,282.5778809,373.4712524,282.2956238,283.1425171,283.4247742,282.8601685,284.2716675,283.1425171,282.8601685,282.8601685,283.4247742,35.20391464,282.2956238,54.39706802,54.39926147,54.39847183,54.39887619,54.39799118,54.45365906,54.56246185,54.50805283,54.58965683,2.498886824,1.362328053,1.228738904,1.209519506,2.890022278,14.48110199,1.354414821,14.48110199,1.857532263,2.622445345,1.428552628,1.428552628,1.959882975,1.362328053,1.908502936,1.013001442,53.93543243,61.60899734,61.60899734,57.41517258,60.51104355,29.58405876,24.91237831,38.1569519,25.55933571,25.61553001,25.64346695,0,283.0365906,54.15307617,60.51104355,513.0093994,13897.1123,0,60,44.42105103,37.58704376
99,282.3467407,284.603241,282.3467407,282.6287231,282.9108582,282.6287231,282.6287231,282.3467407,373.0456543,282.0646362,282.9108582,283.1928711,282.6287231,284.0390625,282.9108582,282.6287231,282.6287231,283.1928711,35.20437241,282.0646362,54.37158966,54.37378311,54.37298965,54.37339401,54.37250519,54.42816544,54.5369072,54.4825325,54.56409073,2.498794317,1.362243652,1.229384065,1.209456563,2.890262127,14.48110199,1.354414821,14.48110199,1.855524063,2.622344971,1.434740067,1.434740067,1.959828496,1.362243652,1.906412959,1.013001442,53.93068314,61.55935669,61.55935669,57.42203903,60.50911713,30.38067818,24.92562485,38.1570282,25.56318855,25.61935234,25.64728165,0,282.8050537,54.1361084,60.50911713,512.993042,13885.35254,0,60,44.33895493,37.51757813
100,282.116394,284.3710327,282.116394,282.3982239,282.6800537,282.3982239,282.3982239,282.116394,372.6251831,281.8345642,282.6800537,282.961853,282.3982239,283.8074036,282.6800537,282.3982239,282.3982239,282.961853,35.20483017,281.8345642,54.34774017,54.34992599,54.34913254,54.34952545,54.34864044,54.4042778,54.51297379,54.45862198,54.54014969,2.498703718,1.362160921,1.230052352,1.209381223,2.890496731,14.48110199,1.354414821,14.48110199,1.853509068,2.622246265,1.440919876,1.440919876,1.95976603,1.362160921,1.90431869,1.013001442,53.94183731,61.51976013,61.51976013,57.42884445,60.50717545,31.19364929,24.94483376,38.15710449,25.56703949,25.62318802,25.65109253,0,282.5743713,54.13598633,60.50717545,512.9769287,13873.86426,0,60,44.25834656,37.44937134
101,281.887085,284.1398926,281.887085,282.1686707,282.4502563,282.1686707,282.1686707,281.887085,372.2098389,281.6054382,282.4502563,282.7318726,282.1686707,283.5766907,282.4502563,282.1686707,282.1686707,282.7318726,35.20528793,281.6054382,54.32626724,54.32845688,54.32766342,54.32804871,54.32717133,54.3827858,54.49144745,54.4371109,54.51861191,2.498614788,1.362079859,1.230688691,1.20932591,2.890727758,14.48110199,1.354414821,14.48110199,1.851573586,2.622149944,1.447093964,1.447093964,1.959732294,1.362079859,1.902305126,1.013001442,53.96858597,61.48952866,61.48952866,57.43562317,60.50532532,32.01668549,24.97153473,38.15718842,25.57089233,25.6270256,25.65489197,0,282.344696,54.15197754,60.50532532,512.9611206,13862.60352,0.000578,60,44.17923737,37.38243103
102,281.658844,283.9098206,281.658844,281.9401855,282.2215576,281.9401855,281.9401855,281.658844,371.7996521,281.3774414,282.2215576,282.5029602,281.9401855,283.3470764,282.2215576,281.9401855,281.9401855,282.5029602,35.2057457,281.3774414,54.30789185,54.31009293,54.30929947,54.30968857,54.30880356,54.36440277,54.47302628,54.4187088,54.50017929,2.498527527,1.361999989,1.231332421,1.209243655,2.890953541,14.48110199,1.354414821,14.48110199,1.849660635,2.622055054,1.453260422,1.453260422,1.959660411,1.361999989,1.900316238,1.013001442,54.01021576,61.4683342,61.4683342,57.44229126,60.50349045,32.84470749,25.00728607,38.157341,25.57474136,25.63085938,25.65868759,0,282.1160583,54.18340302,60.50349045,512.9455566,13851.60254,0,60,44.10161972,37.3167572
103,281.4317932,283.6809387,281.4317932,281.7128906,281.9940186,281.7128906,281.7128906,281.4317932,371.3946838,281.1505737,281.9940186,282.2752075,281.7128906,283.1186523,281.9940186,281.7128906,281.7128906,282.2752075,35.20620346,281.1505737,54.29322433,54.29544067,54.29464722,54.29502106,54.29414749,54.34973907,54.45833588,54.40402985,54.48547363,2.498441458,1.361921549,1.231972575,1.07747066,2.89117527,14.48110199,1.354414821,14.48110199,1.847811699,2.621961594,1.45941925,1.45941925,1.959619999,1.361921549,1.898393154,1.013001442,54.06545639,61.45598602,61.45598602,57.4487648,60.50164032,33.645401,25.05362701,38.15745544,25.57858849,25.63467789,25.66246986,0,281.8886108,54.22928619,60.50164032,512.9302368,13840.80859,0,60,44.02547836,37.25232697
104,281.2059937,283.4533081,281.2059937,281.4868469,281.7677612,281.4868469,281.4868469,281.2059937,370.9949341,280.9249573,281.7677612,282.0487366,281.4868469,282.89151,281.7677612,281.4868469,281.4868469,282.0487366,35.20666122,280.9249573,54.28252411,54.28474045,54.28395081,54.28432465,54.28345108,54.33903122,54.44760132,54.39331055,54.47473907,2.498356342,1.361843586,1.232567906,1.126244664,2.891390562,14.48110199,1.354414821,14.48110199,1.845985174,2.62186861,1.465574265,1.465574265,1.959557652,1.361843586,1.896493793,1.013001442,54.11653519,61.45200729,61.45200729,57.45515823,60.49988556,33.17157364,25.11200523,38.15753174,25.5824337,25.63850403,25.66625214,0,281.6624451,54.28081131,60.49988556,512.9150391,13830.28906,0.000817,60,43.95092392,37.18924332
105,280.9815063,283.2270813,280.9815063,281.2621765,281.5429077,281.2621765,281.2621765,280.9815063,370.6004333,280.7008057,281.5429077,281.8236084,281.2621765,282.6657104,281.5429077,281.2621765,281.2621765,281.8236084,35.20711899,280.7008057,54.27266693,54.27488708,54.27409363,54.27446747,54.27360153,54.32917023,54.43772125,54.38343811,54.46485138,2.498271465,1.361766338,1.233179927,1.209047437,2.89159894,14.48110199,1.354414821,14.48110199,1.844204187,2.621776342,1.471723557,1.471723557,1.959499359,1.361766338,1.894641995,1.013001442,54.06348419,61.44998169,61.44998169,57.46130371,60.49811935,32.86486053,25.1837101,38.15760803,25.58627701,25.64231873,25.67004395,0,281.4376526,54.27686691,60.49811935,512.8994751,13819.9707,0,60,43.87789917,37.12745285
